Sequence Number,[3rd Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_Port_MAG_1 Range to Node,SF_Port_MAG_1 Easting,SF_Port_MAG_1 Northing,Magnetic Field 30001_MAG_SFPort_1_883758 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30005_MAG_SFPort_5_883768 [nT] Value,Value Value,Value Comment,Value Comment,10002_MRU_SF_Port Pitch,10002_MRU_SF_Port Roll
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:22.44,668065.74,5981998.03,325.12,3.02,197.81,668179.24,5981783.94,50008.52,1375.00,31.27,2.55,50001.90,1294.00,883758,883768,1.08,-1.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:22.48,668065.67,5981998.13,325.12,3.02,197.81,668179.18,5981784.04,50008.57,1375.00,31.27,2.55,50001.90,1294.00,883758,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:22.52,668065.61,5981998.23,325.12,3.02,197.81,668179.12,5981784.14,50008.73,1375.00,31.27,2.59,50001.95,1294.00,883758,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:22.56,668065.53,5981998.33,325.12,3.02,197.81,668179.05,5981784.24,50008.88,1375.00,31.27,2.59,50001.97,1294.00,883758,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:22.64,668065.39,5981998.53,325.11,3.02,197.83,668178.92,5981784.43,50008.93,1372.00,31.27,2.34,50002.22,1292.00,883758,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:22.68,668065.32,5981998.63,325.11,3.02,197.83,668178.85,5981784.53,50008.97,1375.00,31.27,2.34,50002.22,1292.00,883758,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:22.72,668065.25,5981998.73,325.11,3.02,197.83,668178.79,5981784.63,50009.07,1375.00,31.27,2.56,50002.26,1294.00,883758,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:22.76,668065.18,5981998.83,325.11,3.02,197.83,668178.71,5981784.73,50009.31,1375.00,31.27,2.56,50002.44,1294.00,883758,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:22.84,668065.04,5981999.04,325.11,3.02,197.83,668178.57,5981784.93,50009.38,1375.00,31.27,2.57,50002.47,1294.00,883758,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:22.88,668064.97,5981999.14,325.11,3.02,197.83,668178.50,5981785.03,50009.52,1375.00,31.27,2.57,50002.67,1292.00,883758,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:22.94,668064.87,5981999.28,325.11,3.02,197.84,668178.41,5981785.17,50009.47,1375.00,31.27,2.57,50002.67,1292.00,883758,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:22.96,668064.83,5981999.34,325.11,3.02,197.83,668178.36,5981785.23,50009.56,1372.00,31.27,2.57,50002.76,1294.00,883758,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.01,668064.76,5981999.44,325.11,3.02,197.83,668178.29,5981785.33,50009.79,1377.00,31.27,2.57,50002.85,1292.00,883758,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.09,668064.62,5981999.64,325.11,3.02,197.83,668178.15,5981785.54,50009.88,1375.00,31.27,2.57,50002.90,1294.00,883758,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.13,668064.55,5981999.74,325.11,3.02,197.84,668178.09,5981785.64,50009.97,1375.00,31.27,2.57,50002.90,1294.00,883758,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.18,668064.46,5981999.87,325.11,3.02,197.84,668178.00,5981785.77,50009.94,1375.00,31.27,2.57,50003.12,1294.00,883758,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.22,668064.39,5981999.98,325.11,3.02,197.84,668177.94,5981785.87,50010.01,1375.00,31.27,2.56,50003.12,1294.00,883758,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.29,668064.28,5982000.14,325.12,3.02,197.83,668177.79,5981786.03,50010.20,1375.00,31.27,2.56,50003.30,1296.00,883758,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.33,668064.20,5982000.25,325.12,3.02,197.83,668177.72,5981786.14,50010.29,1375.00,31.27,2.56,50003.30,1296.00,883758,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.37,668064.13,5982000.35,325.12,3.02,197.83,668177.65,5981786.24,50010.33,1377.00,31.27,2.56,50003.35,1292.00,883758,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.41,668064.07,5982000.44,325.12,3.02,197.83,668177.59,5981786.33,50010.44,1375.00,31.27,2.57,50003.48,1294.00,883758,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.49,668063.93,5982000.65,325.12,3.02,197.83,668177.44,5981786.54,50010.42,1375.00,31.27,2.57,50003.67,1294.00,883758,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.53,668063.86,5982000.76,325.12,3.02,197.83,668177.37,5981786.65,50010.60,1375.00,31.27,2.59,50003.67,1296.00,883758,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.57,668063.79,5982000.86,325.12,3.02,197.83,668177.31,5981786.75,50010.76,1375.00,31.27,2.59,50003.67,1296.00,883758,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.61,668063.72,5982000.96,325.12,3.02,197.83,668177.23,5981786.85,50010.69,1377.00,31.27,2.61,50003.71,1294.00,883758,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.66,668063.65,5982001.06,325.12,3.02,197.83,668177.16,5981786.95,50010.69,1377.00,31.27,2.61,50003.71,1294.00,883758,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.74,668063.51,5982001.26,325.12,3.02,197.83,668177.03,5981787.15,50010.74,1375.00,31.27,2.58,50003.80,1296.00,883758,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.78,668063.44,5982001.36,325.12,3.02,197.83,668176.96,5981787.26,50010.80,1372.00,31.27,2.58,50003.80,1296.00,883758,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.82,668063.37,5982001.46,325.12,3.02,197.83,668176.89,5981787.36,50011.06,1375.00,31.27,2.59,50003.94,1294.00,883758,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.86,668063.30,5982001.56,325.12,3.02,197.83,668176.83,5981787.45,50011.06,1375.00,31.27,2.59,50004.07,1294.00,883758,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.97,668063.11,5982001.83,325.12,3.02,197.84,668176.84,5981787.83,50011.03,1375.00,31.27,2.56,50004.25,1294.00,883758,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:23.98,668063.09,5982001.87,325.12,3.02,197.84,668176.81,5981787.86,50011.10,1375.00,31.27,2.56,50004.25,1294.00,883758,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.02,668063.02,5982001.97,325.12,3.02,197.84,668176.75,5981787.96,50011.30,1375.00,31.27,2.59,50004.21,1299.00,883758,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.06,668062.95,5982002.07,325.12,3.02,197.84,668176.68,5981788.06,50011.28,1375.00,31.27,2.59,50004.23,1296.00,883758,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.10,668062.87,5982002.17,325.12,3.02,197.84,668176.59,5981788.16,50011.33,1375.00,31.27,2.58,50004.25,1296.00,883758,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.20,668062.71,5982002.41,325.12,3.02,197.84,668176.44,5981788.40,50011.30,1375.00,31.27,2.58,50004.34,1296.00,883758,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.24,668062.64,5982002.51,325.12,3.02,197.84,668176.37,5981788.51,50011.24,1375.00,31.27,2.56,50004.34,1296.00,883758,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.27,668062.60,5982002.59,325.12,3.02,197.85,668176.35,5981788.58,50011.43,1375.00,31.27,2.56,50004.48,1299.00,883758,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.31,668062.53,5982002.69,325.12,3.02,197.85,668176.28,5981788.68,50011.55,1375.00,31.27,2.56,50004.50,1296.00,883758,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.39,668062.39,5982002.89,325.12,3.02,197.86,668176.15,5981788.88,50011.48,1375.00,31.27,2.56,50004.57,1296.00,883758,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.43,668062.32,5982003.00,325.12,3.02,197.86,668176.08,5981788.99,50011.51,1375.00,31.27,2.58,50004.57,1296.00,883758,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.47,668062.24,5982003.10,325.12,3.02,197.86,668176.01,5981789.10,50011.42,1375.00,31.27,2.58,50004.52,1301.00,883758,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.51,668062.18,5982003.20,325.14,3.02,197.85,668175.93,5981789.19,50011.62,1372.00,31.27,2.55,50004.61,1299.00,883758,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.59,668062.04,5982003.41,325.14,3.02,197.85,668175.78,5981789.40,50011.64,1375.00,31.27,2.55,50004.61,1301.00,883758,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.63,668061.96,5982003.51,325.14,3.02,197.85,668175.71,5981789.50,50011.71,1375.00,31.27,2.58,50004.71,1299.00,883758,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.67,668061.89,5982003.61,325.14,3.02,197.85,668175.64,5981789.60,50011.60,1375.00,31.27,2.58,50004.71,1299.00,883758,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.71,668061.82,5982003.71,325.14,3.02,197.85,668175.58,5981789.70,50011.75,1375.00,31.27,2.57,50004.84,1299.00,883758,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.75,668061.76,5982003.81,325.14,3.02,197.85,668175.51,5981789.81,50011.82,1375.00,31.27,2.57,50004.86,1299.00,883758,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.84,668061.61,5982004.01,325.14,3.02,197.80,668175.33,5981790.04,50011.93,1375.00,31.27,2.55,50005.02,1299.00,883758,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.88,668061.54,5982004.11,325.14,3.02,197.80,668175.27,5981790.14,50012.00,1375.00,31.27,2.55,50005.02,1299.00,883758,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.92,668061.47,5982004.22,325.14,3.02,197.80,668175.20,5981790.25,50011.98,1375.00,31.27,2.55,50005.04,1301.00,883758,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:24.98,668061.36,5982004.37,325.09,3.02,197.80,668175.07,5981790.40,50012.10,1372.00,31.27,2.55,50005.16,1299.00,883758,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.04,668061.25,5982004.52,325.09,3.02,197.80,668174.97,5981790.55,50012.11,1375.00,31.27,2.55,50005.04,1301.00,883758,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.08,668061.18,5982004.62,325.09,3.02,197.80,668174.91,5981790.65,50012.18,1372.00,31.27,2.55,50005.04,1301.00,883758,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.12,668061.11,5982004.72,325.09,3.02,197.80,668174.84,5981790.76,50012.34,1375.00,31.27,2.59,50005.29,1299.00,883758,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.16,668061.04,5982004.82,325.09,3.02,197.80,668174.77,5981790.86,50012.29,1375.00,31.27,2.59,50005.29,1301.00,883758,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.20,668060.97,5982004.92,325.09,3.02,197.80,668174.70,5981790.96,50012.32,1375.00,31.27,2.54,50005.45,1301.00,883758,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.28,668060.83,5982005.13,325.09,3.02,197.83,668174.57,5981791.14,50012.47,1375.00,31.27,2.54,50005.47,1301.00,883758,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.32,668060.76,5982005.23,325.09,3.02,197.83,668174.50,5981791.24,50012.57,1375.00,31.27,2.54,50005.47,1301.00,883758,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.36,668060.69,5982005.33,325.09,3.02,197.83,668174.44,5981791.34,50012.68,1375.00,31.27,2.54,50005.67,1299.00,883758,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.41,668060.61,5982005.44,325.09,3.02,197.83,668174.35,5981791.44,50012.75,1372.00,31.27,2.54,50005.65,1301.00,883758,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.50,668060.45,5982005.66,325.09,3.02,197.83,668174.20,5981791.67,50012.84,1372.00,31.27,2.54,50005.88,1301.00,883758,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.53,668060.40,5982005.74,325.09,3.02,197.83,668174.14,5981791.75,50012.91,1372.00,31.27,2.54,50005.88,1301.00,883758,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.57,668060.33,5982005.84,325.09,3.02,197.83,668174.08,5981791.85,50013.02,1375.00,31.27,2.54,50005.90,1299.00,883758,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.61,668060.26,5982005.94,325.07,3.02,197.83,668173.99,5981791.94,50013.02,1375.00,31.27,2.54,50005.97,1301.00,883758,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.69,668060.12,5982006.14,325.07,3.02,197.83,668173.85,5981792.14,50013.18,1375.00,31.27,2.54,50006.29,1301.00,883758,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.73,668060.05,5982006.25,325.07,3.02,197.84,668173.78,5981792.24,50013.24,1375.00,31.27,2.54,50006.22,1304.00,883758,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.77,668059.97,5982006.34,325.07,3.02,197.72,668173.65,5981792.44,50013.29,1372.00,31.27,2.54,50006.22,1304.00,883758,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.81,668059.90,5982006.44,325.07,3.02,197.72,668173.58,5981792.55,50013.43,1372.00,31.27,2.52,50006.29,1301.00,883758,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.89,668059.76,5982006.64,325.07,3.02,197.72,668173.45,5981792.74,50013.63,1375.00,31.27,2.52,50006.51,1301.00,883758,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:25.94,668059.69,5982006.75,325.07,3.02,197.72,668173.38,5981792.85,50013.61,1375.00,31.32,2.53,50006.71,1301.00,883758,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.02,668059.55,5982006.94,325.07,3.02,197.72,668173.22,5981793.04,50013.88,1372.00,31.32,2.52,50006.76,1301.00,883758,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.06,668059.47,5982007.04,325.07,3.02,197.72,668173.15,5981793.15,50014.01,1372.00,31.32,2.52,50006.88,1301.00,883758,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.14,668059.34,5982007.24,325.07,3.02,197.72,668173.02,5981793.35,50014.10,1372.00,31.32,2.53,50007.17,1299.00,883758,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.18,668059.26,5982007.35,325.07,3.02,197.72,668172.95,5981793.45,50014.19,1375.00,31.32,2.53,50007.17,1299.00,883758,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.22,668059.19,5982007.45,325.07,3.02,197.72,668172.88,5981793.56,50014.18,1375.00,31.32,2.51,50007.19,1304.00,883758,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.27,668059.11,5982007.55,325.04,3.02,197.87,668173.23,5981793.72,50014.38,1372.00,31.32,2.51,50007.21,1301.00,883758,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.34,668058.98,5982007.74,325.04,3.02,197.88,668173.11,5981793.91,50014.46,1375.00,31.32,2.52,50007.33,1301.00,883758,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.38,668058.91,5982007.84,325.04,3.02,197.88,668173.04,5981794.01,50014.56,1375.00,31.32,2.52,50007.48,1301.00,883758,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.42,668058.83,5982007.95,325.04,3.02,197.99,668172.99,5981794.00,50014.51,1375.00,31.32,2.51,50007.48,1301.00,883758,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.46,668058.77,5982008.05,325.04,3.02,197.99,668172.93,5981794.10,50014.69,1372.00,31.32,2.51,50007.57,1301.00,883758,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.52,668058.67,5982008.19,325.04,3.02,197.99,668172.83,5981794.24,50014.87,1375.00,31.32,2.50,50007.66,1301.00,883758,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.59,668058.55,5982008.35,325.04,3.02,198.00,668172.73,5981794.41,50015.10,1375.00,31.32,2.50,50007.93,1301.00,883758,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.63,668058.48,5982008.46,325.04,3.02,197.99,668172.64,5981794.51,50015.16,1372.00,31.32,2.49,50007.93,1301.00,883758,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.67,668058.41,5982008.56,325.04,3.02,197.99,668172.57,5981794.61,50015.10,1372.00,31.32,2.49,50008.03,1304.00,883758,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.71,668058.34,5982008.66,325.04,3.02,197.99,668172.50,5981794.72,50015.14,1375.00,31.32,2.49,50008.03,1301.00,883758,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.79,668058.19,5982008.85,325.04,3.02,197.93,668172.31,5981794.96,50015.32,1372.00,31.32,2.49,50008.16,1304.00,883758,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.83,668058.12,5982008.96,325.04,3.02,197.93,668172.25,5981795.06,50015.50,1372.00,31.32,2.50,50008.16,1304.00,883758,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.87,668058.05,5982009.06,325.04,3.02,197.93,668172.18,5981795.16,50015.60,1375.00,31.32,2.50,50008.28,1301.00,883758,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.91,668057.98,5982009.16,325.04,3.02,197.93,668172.11,5981795.27,50015.60,1372.00,31.32,2.49,50008.43,1301.00,883758,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:26.99,668057.83,5982009.37,325.04,3.02,197.92,668171.96,5981795.47,50015.69,1375.00,31.32,2.49,50008.52,1301.00,883758,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.03,668057.77,5982009.46,325.04,3.02,197.93,668171.89,5981795.57,50015.70,1372.00,31.32,2.50,50008.57,1304.00,883758,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.07,668057.70,5982009.56,325.04,3.02,197.93,668171.83,5981795.67,50015.91,1372.00,31.32,2.50,50008.57,1304.00,883758,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.11,668057.63,5982009.66,325.04,3.02,197.93,668171.76,5981795.77,50016.00,1375.00,31.42,2.48,50008.61,1304.00,883758,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.16,668057.56,5982009.76,325.04,3.02,197.93,668171.70,5981795.87,50016.09,1375.00,31.42,2.48,50008.79,1301.00,883758,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.24,668057.41,5982009.97,325.04,3.02,197.94,668171.56,5981796.08,50016.11,1375.00,31.42,2.48,50008.88,1304.00,883758,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.28,668057.34,5982010.07,325.04,3.02,197.93,668171.48,5981796.18,50016.36,1372.00,31.42,2.48,50008.88,1304.00,883758,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.32,668057.27,5982010.16,325.04,3.02,197.93,668171.42,5981796.28,50016.41,1372.00,31.42,2.48,50009.07,1301.00,883758,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.36,668057.20,5982010.27,325.04,3.02,197.93,668171.35,5981796.38,50016.50,1375.00,31.42,2.48,50009.07,1304.00,883758,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.44,668057.06,5982010.47,325.04,3.02,197.94,668171.22,5981796.58,50016.52,1372.00,31.42,2.46,50009.38,1301.00,883758,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.48,668056.99,5982010.57,325.04,3.02,197.94,668171.15,5981796.69,50016.64,1372.00,31.42,2.46,50009.34,1304.00,883758,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.54,668056.88,5982010.72,325.04,3.02,197.94,668171.05,5981796.84,50016.68,1372.00,31.42,2.48,50009.34,1304.00,883758,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.56,668056.85,5982010.77,325.04,3.02,197.94,668171.03,5981796.88,50016.88,1375.00,31.42,2.48,50009.38,1304.00,883758,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.60,668056.77,5982010.87,325.06,3.03,197.98,668170.95,5981796.95,50016.95,1372.00,31.42,2.46,50009.52,1304.00,883758,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.69,668056.63,5982011.08,325.06,3.03,197.98,668170.80,5981797.15,50017.02,1375.00,31.42,2.46,50009.74,1304.00,883758,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.73,668056.56,5982011.17,325.06,3.03,197.98,668170.73,5981797.25,50017.09,1370.00,31.42,2.46,50009.74,1304.00,883758,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.76,668056.49,5982011.27,325.06,3.03,197.96,668170.64,5981797.35,50017.22,1372.00,31.42,2.46,50009.79,1304.00,883758,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.81,668056.42,5982011.37,325.06,3.03,197.96,668170.57,5981797.45,50017.33,1372.00,31.42,2.45,50009.79,1304.00,883758,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.89,668056.27,5982011.58,325.06,3.03,197.97,668170.44,5981797.66,50017.45,1372.00,31.42,2.45,50010.06,1301.00,883758,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.93,668056.21,5982011.67,325.06,3.03,197.97,668170.38,5981797.76,50017.38,1375.00,31.42,2.44,50010.06,1301.00,883758,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:27.97,668056.13,5982011.77,325.07,3.03,197.96,668170.28,5981797.85,50017.50,1372.00,31.42,2.44,50010.08,1306.00,883758,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:28.01,668056.07,5982011.87,325.07,3.03,197.96,668170.21,5981797.95,50017.65,1372.00,31.42,2.44,50010.15,1301.00,883758,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:27:28.09,668055.92,5982012.07,325.07,3.03,197.97,668170.08,5981798.15,50017.63,1372.00,31.42,2.44,50010.06,1304.00,883758,883768,-2.94,1.07
